transaction_id,customer_id,merchant_id,amount,currency,payment_method,payment_method_age,failure_reason,attempt_number,previous_success_count,previous_failure_count,customer_tenure_days,timestamp,country,device_type,is_subscription,subscription_amount,previous_recovery_attempts,final_status
TXN_001373,CUST_0578,MERCH_06,184.91,EUR,credit_card,85,insufficient_funds,2,5,0,915,2026-07-28T18:46:38.624224,US,mobile_app,False,0.0,1,failed
TXN_001374,CUST_0955,MERCH_01,29.99,EUR,net_banking,188,insufficient_funds,3,6,5,953,2026-07-31T21:02:56.282108,AU,api_integration,True,29.99,2,failed
TXN_001375,CUST_0795,MERCH_01,54.8,USD,upi,454,invalid_payment_method,2,15,0,784,2026-08-10T21:40:37.232711,AU,api_integration,False,0.0,1,recovered
TXN_001376,CUST_1308,MERCH_06,9.27,EUR,ach,10,insufficient_funds,1,2,0,10,2026-08-18T07:49:34.288830,US,mobile_app,False,0.0,0,recovered
TXN_001377,CUST_1285,MERCH_02,29.99,USD,credit_card,47,insufficient_funds,1,1,1,439,2026-08-02T00:08:21.110014,DE,web_browser,True,29.99,0,recovered
TXN_001378,CUST_1383,MERCH_10,19.99,INR,upi,632,unknown,1,10,4,632,2026-08-14T10:19:41.483863,AU,api_integration,True,19.99,0,failed
TXN_001379,CUST_0797,MERCH_03,29.99,USD,net_banking,418,expired_card,1,1,0,418,2026-08-24T10:05:52.979228,DE,web_browser,True,29.99,0,abandoned
TXN_001380,CUST_1221,MERCH_01,99.0,EUR,ach,46,expired_card,2,14,3,270,2026-07-25T22:23:15.411559,AU,mobile_app,True,99.0,1,recovered
TXN_001381,CUST_0546,MERCH_04,287.86,INR,upi,3,insufficient_funds,1,11,1,22,2026-08-02T01:15:29.292620,GB,mobile_app,False,0.0,0,failed
TXN_001382,CUST_0546,MERCH_03,69.14,USD,net_banking,321,insufficient_funds,1,15,1,389,2026-08-19T07:17:07.821720,DE,web_browser,False,0.0,0,recovered
TXN_001383,CUST_0476,MERCH_10,199.0,USD,credit_card,154,insufficient_funds,1,18,5,798,2026-08-14T21:10:58.733845,US,api_integration,True,199.0,0,failed
TXN_001384,CUST_0165,MERCH_10,199.0,GBP,wallet,48,limit_exceeded,1,13,5,48,2026-07-27T01:03:11.539262,GB,mobile_app,True,199.0,0,recovered
TXN_001385,CUST_0128,MERCH_03,9.99,EUR,net_banking,140,expired_card,1,14,1,814,2026-07-28T22:11:02.792744,GB,api_integration,True,9.99,0,failed
TXN_001386,CUST_1239,MERCH_09,63.57,GBP,credit_card,176,authentication_failed,2,5,0,176,2026-08-15T11:06:34.294270,IN,mobile_app,False,0.0,1,recovered
TXN_001387,CUST_0958,MERCH_03,199.0,USD,ach,192,insufficient_funds,1,11,2,534,2026-08-10T21:54:48.049296,DE,mobile_app,True,199.0,0,failed
TXN_001388,CUST_0102,MERCH_08,9.99,INR,credit_card,731,network_error,1,5,1,731,2026-08-11T20:53:28.569902,AU,api_integration,True,9.99,0,failed
TXN_001389,CUST_1452,MERCH_03,29.99,USD,net_banking,535,limit_exceeded,3,16,0,535,2026-08-04T05:21:19.357192,US,mobile_app,True,29.99,2,recovered
TXN_001390,CUST_1130,MERCH_07,99.0,GBP,debit_card,84,expired_card,1,17,4,84,2026-08-02T07:50:12.023061,AU,api_integration,True,99.0,0,failed
TXN_001391,CUST_0292,MERCH_07,114.09,USD,wallet,491,bank_declined,2,10,1,491,2026-07-30T01:45:34.547112,CA,api_integration,False,0.0,1,recovered
TXN_001392,CUST_0416,MERCH_09,102.97,INR,debit_card,340,insufficient_funds,3,16,2,340,2026-08-05T02:15:37.791624,AU,web_browser,False,0.0,2,recovered
TXN_001393,CUST_0432,MERCH_01,19.99,INR,credit_card,131,authentication_failed,1,19,2,550,2026-08-17T22:53:40.683853,GB,mobile_app,True,19.99,0,recovered
TXN_001394,CUST_0668,MERCH_05,661.14,EUR,wallet,538,bank_declined,2,4,5,881,2026-07-26T14:21:12.373924,DE,api_integration,False,0.0,1,failed
TXN_001395,CUST_0501,MERCH_01,25.29,INR,debit_card,37,authentication_failed,1,0,1,37,2026-07-27T16:52:11.460031,IN,mobile_app,False,0.0,0,failed
TXN_001396,CUST_0998,MERCH_08,290.06,USD,net_banking,382,insufficient_funds,1,3,1,382,2026-08-02T00:52:06.510753,GB,mobile_app,False,0.0,0,recovered
TXN_001397,CUST_0933,MERCH_05,37.92,GBP,upi,733,bank_declined,1,1,2,733,2026-08-11T14:45:24.481439,CA,api_integration,False,0.0,0,abandoned
TXN_001398,CUST_0296,MERCH_10,43.09,USD,net_banking,166,bank_declined,1,0,5,166,2026-07-31T10:14:43.413438,GB,web_browser,False,0.0,0,recovered
TXN_001399,CUST_1345,MERCH_01,99.0,EUR,credit_card,123,bank_declined,2,16,1,123,2026-07-30T13:13:47.788112,DE,web_browser,True,99.0,1,failed
TXN_001400,CUST_0902,MERCH_03,99.0,EUR,net_banking,430,insufficient_funds,1,6,0,430,2026-08-12T15:18:38.992231,CA,web_browser,True,99.0,0,failed
TXN_001401,CUST_0183,MERCH_07,199.0,EUR,upi,525,expired_card,2,4,0,585,2026-08-22T23:58:38.736571,GB,api_integration,True,199.0,1,failed
TXN_001402,CUST_0174,MERCH_08,79.52,EUR,ach,194,insufficient_funds,2,9,4,789,2026-08-14T11:59:49.601633,DE,web_browser,False,0.0,1,failed
TXN_001403,CUST_0442,MERCH_08,19.99,EUR,debit_card,445,network_error,2,12,1,445,2026-07-26T18:09:17.820396,CA,api_integration,True,19.99,1,failed
TXN_001404,CUST_0381,MERCH_06,126.39,GBP,wallet,528,insufficient_funds,3,4,0,696,2026-07-27T04:00:57.307055,AU,api_integration,False,0.0,2,recovered
TXN_001405,CUST_0300,MERCH_10,28.94,INR,wallet,87,insufficient_funds,1,9,5,87,2026-08-16T21:40:32.289285,GB,mobile_app,False,0.0,0,recovered
TXN_001406,CUST_0374,MERCH_05,553.08,INR,credit_card,59,insufficient_funds,1,11,5,59,2026-08-16T23:46:59.757038,AU,mobile_app,False,0.0,0,failed
TXN_001407,CUST_0258,MERCH_02,274.78,GBP,ach,29,network_error,1,16,3,416,2026-08-13T17:16:33.929317,CA,api_integration,False,0.0,0,recovered
TXN_001408,CUST_1254,MERCH_05,65.26,EUR,debit_card,738,expired_card,2,18,5,917,2026-08-01T15:39:53.355732,GB,mobile_app,False,0.0,1,failed
TXN_001409,CUST_0994,MERCH_06,100.85,USD,net_banking,746,network_error,1,12,3,954,2026-07-26T22:44:58.551236,IN,web_browser,False,0.0,0,failed
TXN_001410,CUST_0359,MERCH_02,29.99,EUR,wallet,715,insufficient_funds,1,0,4,715,2026-07-30T15:39:34.769999,US,web_browser,True,29.99,0,failed
TXN_001411,CUST_0479,MERCH_07,28.08,INR,credit_card,391,network_error,1,11,4,391,2026-08-21T10:15:24.280905,CA,web_browser,False,0.0,0,failed
TXN_001412,CUST_0379,MERCH_04,230.03,EUR,ach,186,authentication_failed,1,3,2,186,2026-08-23T05:35:47.586208,DE,api_integration,False,0.0,0,recovered
TXN_001413,CUST_0500,MERCH_04,49.99,GBP,debit_card,317,network_error,1,9,2,908,2026-08-11T05:31:01.253748,AU,web_browser,True,49.99,0,recovered
TXN_001414,CUST_0562,MERCH_02,355.99,INR,debit_card,125,insufficient_funds,1,20,5,749,2026-08-14T03:00:51.231614,US,mobile_app,False,0.0,0,failed
TXN_001415,CUST_0854,MERCH_09,19.54,INR,net_banking,161,invalid_payment_method,1,8,2,161,2026-08-16T10:22:48.330679,DE,web_browser,False,0.0,0,abandoned
TXN_001416,CUST_0631,MERCH_05,162.68,USD,ach,199,bank_declined,1,1,0,510,2026-08-05T08:55:15.079969,DE,web_browser,False,0.0,0,failed
TXN_001417,CUST_0799,MERCH_03,49.99,USD,credit_card,410,expired_card,2,4,4,441,2026-08-18T23:07:33.373535,GB,mobile_app,True,49.99,1,failed
TXN_001418,CUST_1422,MERCH_01,185.73,USD,credit_card,26,network_error,3,14,4,65,2026-08-05T08:13:14.944774,US,mobile_app,False,0.0,2,failed
TXN_001419,CUST_1090,MERCH_03,25.55,EUR,debit_card,679,insufficient_funds,3,10,3,679,2026-08-24T00:26:09.191756,DE,api_integration,False,0.0,2,failed
TXN_001420,CUST_0352,MERCH_04,117.96,EUR,upi,169,authentication_failed,1,2,3,169,2026-08-13T11:18:33.060926,AU,mobile_app,False,0.0,0,failed
TXN_001421,CUST_1161,MERCH_07,199.0,INR,ach,590,insufficient_funds,1,20,1,590,2026-08-17T10:18:05.675785,GB,api_integration,True,199.0,0,failed
TXN_001422,CUST_0821,MERCH_04,19.99,INR,credit_card,790,insufficient_funds,1,20,5,790,2026-08-19T02:38:07.853150,GB,web_browser,True,19.99,0,recovered
TXN_001423,CUST_1070,MERCH_04,43.33,USD,wallet,359,insufficient_funds,4,13,0,520,2026-08-12T21:37:19.352582,CA,mobile_app,False,0.0,3,abandoned
TXN_001424,CUST_1147,MERCH_03,145.14,USD,net_banking,163,network_error,2,3,4,827,2026-08-23T15:43:18.337696,US,mobile_app,False,0.0,1,failed
TXN_001425,CUST_0911,MERCH_02,160.26,USD,net_banking,915,invalid_payment_method,1,17,1,915,2026-07-26T23:00:48.190857,AU,api_integration,False,0.0,0,failed
TXN_001426,CUST_0990,MERCH_05,299.41,INR,ach,333,network_error,2,15,1,333,2026-08-18T12:26:30.878851,IN,mobile_app,False,0.0,1,failed
TXN_001427,CUST_0430,MERCH_09,199.0,INR,ach,158,insufficient_funds,1,19,2,260,2026-07-30T01:46:15.414606,AU,api_integration,True,199.0,0,abandoned
TXN_001428,CUST_1392,MERCH_03,199.0,INR,upi,188,invalid_payment_method,2,12,0,387,2026-07-26T00:35:20.228233,AU,mobile_app,True,199.0,1,recovered
TXN_001429,CUST_0897,MERCH_04,239.35,GBP,upi,664,expired_card,1,7,0,876,2026-08-12T21:49:15.346437,US,mobile_app,False,0.0,0,failed
TXN_001430,CUST_0112,MERCH_08,61.81,INR,net_banking,576,network_error,1,9,0,669,2026-08-05T00:21:49.317195,IN,web_browser,False,0.0,0,failed
TXN_001431,CUST_1453,MERCH_01,235.25,EUR,net_banking,738,bank_declined,1,7,4,849,2026-08-22T21:57:08.481408,US,web_browser,False,0.0,0,failed
TXN_001432,CUST_0752,MERCH_05,16.33,USD,wallet,69,insufficient_funds,1,20,5,69,2026-08-16T18:47:49.843319,AU,web_browser,False,0.0,0,abandoned
TXN_001433,CUST_0775,MERCH_07,7.56,GBP,upi,385,invalid_payment_method,1,2,4,739,2026-08-15T04:22:27.736475,IN,mobile_app,False,0.0,0,failed
TXN_001434,CUST_1077,MERCH_01,9.99,INR,ach,16,insufficient_funds,1,13,1,683,2026-08-09T22:19:37.862514,AU,mobile_app,True,9.99,0,recovered
TXN_001435,CUST_0406,MERCH_05,19.99,GBP,debit_card,414,authentication_failed,1,13,4,414,2026-08-12T15:13:26.347354,US,mobile_app,True,19.99,0,recovered
TXN_001436,CUST_0973,MERCH_08,44.46,EUR,ach,449,network_error,1,5,1,449,2026-08-11T00:03:44.191487,DE,api_integration,False,0.0,0,recovered
TXN_001437,CUST_1195,MERCH_10,161.94,EUR,debit_card,213,expired_card,3,7,5,959,2026-07-28T19:30:10.204277,US,api_integration,False,0.0,2,recovered
TXN_001438,CUST_0287,MERCH_07,60.39,INR,credit_card,743,insufficient_funds,1,16,5,743,2026-08-17T19:37:43.974180,IN,mobile_app,False,0.0,0,failed
TXN_001439,CUST_1300,MERCH_02,281.93,GBP,credit_card,279,network_error,1,15,3,279,2026-07-28T03:59:16.223734,AU,mobile_app,False,0.0,0,failed
TXN_001440,CUST_0102,MERCH_03,522.1,GBP,wallet,558,expired_card,2,9,2,558,2026-08-15T21:08:44.333010,CA,web_browser,False,0.0,1,failed
TXN_001441,CUST_0282,MERCH_07,49.99,EUR,upi,35,limit_exceeded,3,13,5,35,2026-08-12T14:42:13.619066,AU,mobile_app,True,49.99,2,failed
TXN_001442,CUST_1063,MERCH_04,99.0,EUR,debit_card,437,bank_declined,1,8,4,437,2026-08-22T10:33:47.088776,DE,api_integration,True,99.0,0,failed
TXN_001443,CUST_0878,MERCH_04,39.58,INR,net_banking,9,bank_declined,1,18,3,737,2026-08-19T23:13:08.315322,CA,api_integration,False,0.0,0,failed
TXN_001444,CUST_0522,MERCH_07,45.14,EUR,wallet,297,insufficient_funds,1,10,4,297,2026-07-30T14:25:06.198148,CA,web_browser,False,0.0,0,recovered
TXN_001445,CUST_0676,MERCH_07,90.54,EUR,credit_card,896,insufficient_funds,3,10,2,896,2026-08-18T04:06:02.945831,GB,api_integration,False,0.0,2,failed
TXN_001446,CUST_0348,MERCH_07,399.67,EUR,debit_card,723,authentication_failed,3,19,1,854,2026-08-07T11:09:33.803761,DE,web_browser,False,0.0,2,failed
TXN_001447,CUST_0939,MERCH_05,99.0,GBP,ach,150,bank_declined,1,17,1,150,2026-08-12T05:02:28.114542,IN,api_integration,True,99.0,0,failed
TXN_001448,CUST_1470,MERCH_09,225.8,GBP,debit_card,162,authentication_failed,1,8,0,256,2026-07-28T23:44:42.740429,US,api_integration,False,0.0,0,failed
TXN_001449,CUST_0454,MERCH_02,220.12,EUR,net_banking,198,expired_card,1,9,4,357,2026-08-12T10:19:04.040425,DE,mobile_app,False,0.0,0,recovered
TXN_001450,CUST_0357,MERCH_01,9.99,INR,wallet,444,insufficient_funds,1,8,4,444,2026-08-20T08:40:17.321602,US,mobile_app,True,9.99,0,abandoned
TXN_001451,CUST_0389,MERCH_06,19.99,GBP,debit_card,473,network_error,1,6,5,885,2026-08-14T03:02:05.927237,GB,api_integration,True,19.99,0,failed
TXN_001452,CUST_0790,MERCH_08,99.0,EUR,debit_card,224,invalid_payment_method,3,2,4,625,2026-08-13T23:58:12.868639,GB,api_integration,True,99.0,2,failed
TXN_001453,CUST_0770,MERCH_07,42.52,GBP,debit_card,50,insufficient_funds,3,17,4,380,2026-08-19T07:20:29.238064,AU,api_integration,False,0.0,2,failed
TXN_001454,CUST_0377,MERCH_01,19.99,GBP,ach,272,insufficient_funds,1,9,1,272,2026-08-15T18:36:57.453645,DE,web_browser,True,19.99,0,failed
TXN_001455,CUST_1133,MERCH_07,271.85,USD,debit_card,725,insufficient_funds,3,20,2,728,2026-08-16T09:30:07.495067,AU,mobile_app,False,0.0,2,failed
TXN_001456,CUST_1424,MERCH_08,335.1,EUR,credit_card,39,insufficient_funds,1,8,1,39,2026-08-20T03:47:15.492218,IN,mobile_app,False,0.0,0,failed
TXN_001457,CUST_1245,MERCH_10,87.26,INR,wallet,748,insufficient_funds,2,14,2,748,2026-08-18T20:15:09.814275,IN,api_integration,False,0.0,1,recovered
TXN_001458,CUST_0578,MERCH_01,9.99,INR,upi,111,insufficient_funds,1,12,4,111,2026-08-24T03:40:39.847858,CA,web_browser,True,9.99,0,failed
TXN_001459,CUST_1003,MERCH_02,181.77,GBP,wallet,374,bank_declined,2,13,3,374,2026-08-12T00:11:20.682478,DE,web_browser,False,0.0,1,failed
TXN_001460,CUST_0745,MERCH_04,13.75,EUR,net_banking,58,insufficient_funds,3,11,1,58,2026-08-17T21:19:00.111362,IN,mobile_app,False,0.0,2,failed
TXN_001461,CUST_0159,MERCH_04,194.21,USD,credit_card,131,invalid_payment_method,1,4,0,131,2026-07-26T15:36:02.736635,CA,api_integration,False,0.0,0,failed
TXN_001462,CUST_0433,MERCH_03,244.23,GBP,ach,450,insufficient_funds,3,11,0,450,2026-07-30T21:01:12.922293,US,web_browser,False,0.0,2,failed
TXN_001463,CUST_1415,MERCH_08,266.31,INR,wallet,883,expired_card,1,19,4,959,2026-08-13T05:22:53.787480,CA,mobile_app,False,0.0,0,failed
TXN_001464,CUST_1487,MERCH_08,29.08,EUR,net_banking,160,authentication_failed,1,2,1,160,2026-08-07T06:23:52.787978,CA,api_integration,False,0.0,0,recovered
TXN_001465,CUST_0677,MERCH_05,198.49,INR,credit_card,256,insufficient_funds,1,7,3,256,2026-07-27T14:26:01.455113,IN,mobile_app,False,0.0,0,failed
TXN_001466,CUST_0276,MERCH_01,99.0,USD,ach,242,expired_card,1,16,0,242,2026-08-12T08:03:51.918587,US,web_browser,True,99.0,0,recovered
TXN_001467,CUST_0201,MERCH_08,182.42,EUR,debit_card,155,network_error,1,7,4,155,2026-08-06T07:07:58.137227,DE,web_browser,False,0.0,0,abandoned
TXN_001468,CUST_0324,MERCH_08,19.99,USD,upi,261,insufficient_funds,1,15,3,767,2026-08-19T08:37:20.474057,GB,mobile_app,True,19.99,0,failed
TXN_001469,CUST_0395,MERCH_02,34.06,USD,ach,662,bank_declined,1,8,4,901,2026-07-28T13:16:00.369729,DE,mobile_app,False,0.0,0,abandoned
TXN_001470,CUST_0514,MERCH_05,58.94,EUR,credit_card,515,limit_exceeded,1,0,2,515,2026-08-07T09:52:11.413406,GB,web_browser,False,0.0,0,failed
TXN_001471,CUST_0142,MERCH_03,499.0,GBP,net_banking,358,expired_card,1,12,4,701,2026-08-15T10:00:11.110151,GB,api_integration,True,499.0,0,recovered
TXN_001472,CUST_0472,MERCH_07,156.04,GBP,upi,325,insufficient_funds,1,19,5,325,2026-07-28T04:15:38.248052,IN,mobile_app,False,0.0,0,failed
TXN_001473,CUST_0834,MERCH_10,9.99,EUR,wallet,86,expired_card,1,12,2,556,2026-08-23T23:29:41.387670,AU,mobile_app,True,9.99,0,recovered
TXN_001474,CUST_0409,MERCH_10,23.67,GBP,debit_card,44,insufficient_funds,1,13,1,44,2026-08-04T20:52:21.974686,CA,mobile_app,False,0.0,0,failed
TXN_001475,CUST_1048,MERCH_03,83.79,EUR,wallet,783,network_error,1,9,5,783,2026-08-22T12:46:50.366695,DE,mobile_app,False,0.0,0,failed
TXN_001476,CUST_1423,MERCH_09,20.32,INR,ach,552,insufficient_funds,2,3,1,671,2026-08-16T15:14:18.782263,IN,mobile_app,False,0.0,1,failed
TXN_001477,CUST_1415,MERCH_02,499.0,EUR,wallet,382,insufficient_funds,1,5,0,382,2026-07-29T07:30:21.769295,IN,web_browser,True,499.0,0,recovered
TXN_001478,CUST_1212,MERCH_07,108.82,USD,net_banking,597,expired_card,1,0,0,782,2026-08-08T03:01:52.456730,GB,web_browser,False,0.0,0,failed
TXN_001479,CUST_0373,MERCH_01,499.0,EUR,wallet,938,expired_card,1,18,4,938,2026-08-10T09:37:17.753304,GB,api_integration,True,499.0,0,recovered
TXN_001480,CUST_0894,MERCH_07,442.07,INR,credit_card,122,expired_card,1,9,5,122,2026-08-15T22:15:40.282793,DE,mobile_app,False,0.0,0,failed
TXN_001481,CUST_0993,MERCH_03,9.99,INR,credit_card,66,insufficient_funds,1,0,2,707,2026-08-17T05:24:11.138343,GB,api_integration,True,9.99,0,failed
TXN_001482,CUST_1094,MERCH_09,227.08,EUR,wallet,483,bank_declined,1,3,0,483,2026-08-02T00:06:52.150069,AU,api_integration,False,0.0,0,failed
TXN_001483,CUST_0297,MERCH_03,184.75,INR,ach,59,insufficient_funds,3,17,0,59,2026-08-24T04:25:08.700689,US,mobile_app,False,0.0,2,failed
TXN_001484,CUST_0111,MERCH_06,199.0,USD,upi,406,insufficient_funds,1,10,1,558,2026-08-15T03:51:08.984231,IN,web_browser,True,199.0,0,failed
TXN_001485,CUST_0600,MERCH_09,99.0,USD,credit_card,166,bank_declined,3,11,4,706,2026-08-06T08:04:23.006910,CA,web_browser,True,99.0,2,recovered
TXN_001486,CUST_1193,MERCH_07,499.0,GBP,ach,233,expired_card,1,13,1,879,2026-07-29T03:06:53.770275,IN,mobile_app,True,499.0,0,failed
TXN_001487,CUST_1090,MERCH_07,18.05,INR,net_banking,556,insufficient_funds,3,3,5,987,2026-08-01T18:38:03.994547,CA,mobile_app,False,0.0,2,recovered
TXN_001488,CUST_0607,MERCH_07,59.51,INR,ach,159,network_error,2,0,0,195,2026-08-18T18:42:05.457718,DE,mobile_app,False,0.0,1,recovered
TXN_001489,CUST_0303,MERCH_09,202.01,USD,net_banking,615,insufficient_funds,2,5,3,755,2026-08-10T12:11:32.044288,CA,web_browser,False,0.0,1,failed
TXN_001490,CUST_0889,MERCH_02,11.66,EUR,debit_card,7,bank_declined,1,11,4,172,2026-08-09T03:14:17.246380,US,api_integration,False,0.0,0,abandoned
TXN_001491,CUST_0360,MERCH_08,93.21,INR,wallet,114,expired_card,1,14,4,712,2026-08-07T10:16:10.318709,AU,web_browser,False,0.0,0,failed
TXN_001492,CUST_0816,MERCH_08,199.0,GBP,debit_card,386,bank_declined,1,4,5,401,2026-08-12T20:04:07.219366,DE,web_browser,True,199.0,0,abandoned
TXN_001493,CUST_1277,MERCH_02,29.99,INR,wallet,520,expired_card,1,9,4,520,2026-08-14T12:15:25.996255,GB,api_integration,True,29.99,0,abandoned
TXN_001494,CUST_0991,MERCH_01,206.01,GBP,net_banking,24,limit_exceeded,1,18,4,24,2026-08-01T20:53:19.598771,DE,web_browser,False,0.0,0,failed
TXN_001495,CUST_0228,MERCH_08,149.64,EUR,wallet,567,expired_card,1,17,0,567,2026-08-04T10:09:50.961017,GB,api_integration,False,0.0,0,failed
TXN_001496,CUST_1365,MERCH_10,83.04,GBP,debit_card,623,insufficient_funds,2,16,1,822,2026-08-21T10:28:14.283323,GB,web_browser,False,0.0,1,recovered
TXN_001497,CUST_1162,MERCH_06,49.99,EUR,upi,110,bank_declined,1,17,4,110,2026-08-23T23:22:01.584659,US,api_integration,True,49.99,0,failed
TXN_001498,CUST_0441,MERCH_09,317.93,GBP,credit_card,856,insufficient_funds,4,5,0,856,2026-08-12T20:37:54.367107,CA,web_browser,False,0.0,3,failed
TXN_001499,CUST_0693,MERCH_09,353.01,INR,credit_card,278,insufficient_funds,2,17,1,278,2026-08-21T16:21:07.746608,DE,api_integration,False,0.0,1,failed
TXN_001500,CUST_1273,MERCH_09,499.0,GBP,upi,313,bank_declined,2,1,2,495,2026-08-17T16:54:11.172136,AU,mobile_app,True,499.0,1,failed
TXN_001501,CUST_1233,MERCH_06,627.62,EUR,ach,380,insufficient_funds,3,4,3,808,2026-08-18T10:15:28.162089,CA,api_integration,False,0.0,2,failed
TXN_001502,CUST_0925,MERCH_02,334.2,USD,wallet,18,network_error,3,11,5,209,2026-08-13T04:36:01.284632,GB,api_integration,False,0.0,2,abandoned
TXN_001503,CUST_0492,MERCH_08,169.03,USD,ach,460,limit_exceeded,1,9,3,460,2026-07-28T09:31:00.567549,US,api_integration,False,0.0,0,recovered
TXN_001504,CUST_1066,MERCH_03,320.79,USD,debit_card,647,network_error,1,0,0,647,2026-08-04T04:14:56.815397,GB,web_browser,False,0.0,0,failed
TXN_001505,CUST_0720,MERCH_05,99.0,GBP,upi,281,authentication_failed,2,1,3,496,2026-08-08T01:20:11.546294,IN,web_browser,True,99.0,1,abandoned
TXN_001506,CUST_0179,MERCH_07,499.0,EUR,net_banking,353,network_error,1,3,2,933,2026-08-10T11:36:17.070146,IN,mobile_app,True,499.0,0,failed
TXN_001507,CUST_0470,MERCH_02,6.19,GBP,net_banking,302,insufficient_funds,1,20,5,676,2026-08-09T20:19:49.865122,GB,api_integration,False,0.0,0,failed
TXN_001508,CUST_0690,MERCH_06,141.43,USD,net_banking,99,authentication_failed,2,10,1,99,2026-08-18T01:21:09.305515,US,mobile_app,False,0.0,1,failed
TXN_001509,CUST_0688,MERCH_06,69.09,USD,credit_card,4,insufficient_funds,1,19,0,4,2026-08-19T06:25:43.817152,AU,web_browser,False,0.0,0,failed
TXN_001510,CUST_0585,MERCH_03,530.54,EUR,ach,549,expired_card,1,13,2,549,2026-08-14T10:02:32.924133,AU,web_browser,False,0.0,0,failed
TXN_001511,CUST_1234,MERCH_06,19.99,GBP,credit_card,698,authentication_failed,1,9,1,698,2026-08-15T10:25:50.520322,DE,web_browser,True,19.99,0,recovered
TXN_001512,CUST_1101,MERCH_06,18.17,EUR,net_banking,542,insufficient_funds,1,10,0,542,2026-08-06T20:03:54.819548,CA,web_browser,False,0.0,0,failed
TXN_001513,CUST_0651,MERCH_08,499.0,EUR,credit_card,145,expired_card,1,6,2,791,2026-08-02T20:40:06.764841,CA,mobile_app,True,499.0,0,recovered
TXN_001514,CUST_0829,MERCH_10,186.76,INR,net_banking,267,unknown,2,14,1,267,2026-08-23T17:06:33.378057,DE,api_integration,False,0.0,1,recovered
TXN_001515,CUST_0162,MERCH_04,9.99,INR,net_banking,807,authentication_failed,1,13,0,895,2026-07-31T01:12:54.889635,US,api_integration,True,9.99,0,failed
TXN_001516,CUST_1071,MERCH_09,335.58,EUR,wallet,362,network_error,1,17,0,362,2026-08-18T22:10:32.270855,CA,mobile_app,False,0.0,0,failed
TXN_001517,CUST_0747,MERCH_02,35.05,GBP,wallet,335,expired_card,2,9,3,335,2026-08-02T22:43:42.983840,US,mobile_app,False,0.0,1,abandoned
TXN_001518,CUST_1148,MERCH_10,29.99,GBP,ach,286,expired_card,3,15,1,300,2026-08-02T18:12:21.983038,CA,mobile_app,True,29.99,2,failed
TXN_001519,CUST_1313,MERCH_07,408.55,GBP,ach,406,unknown,1,7,1,834,2026-08-17T02:30:40.815056,CA,web_browser,False,0.0,0,recovered
TXN_001520,CUST_0799,MERCH_01,137.84,INR,wallet,38,authentication_failed,1,0,5,38,2026-08-14T14:31:14.794217,US,api_integration,False,0.0,0,failed
TXN_001521,CUST_0579,MERCH_06,9.99,EUR,net_banking,420,bank_declined,1,17,4,420,2026-08-19T16:57:49.067168,GB,api_integration,True,9.99,0,abandoned
TXN_001522,CUST_1153,MERCH_09,149.84,EUR,net_banking,469,invalid_payment_method,1,19,5,469,2026-07-28T11:46:43.360298,GB,api_integration,False,0.0,0,failed
TXN_001523,CUST_1269,MERCH_06,25.27,USD,debit_card,53,authentication_failed,1,3,4,53,2026-08-07T07:12:31.730718,GB,api_integration,False,0.0,0,failed
TXN_001524,CUST_1206,MERCH_04,145.64,EUR,upi,15,network_error,1,2,3,15,2026-08-15T20:03:44.365432,US,web_browser,False,0.0,0,failed
TXN_001525,CUST_0522,MERCH_07,219.41,EUR,net_banking,85,insufficient_funds,1,12,4,108,2026-08-23T22:07:16.671189,DE,mobile_app,False,0.0,0,failed
TXN_001526,CUST_0267,MERCH_10,99.0,USD,ach,82,unknown,3,15,4,82,2026-08-24T11:18:57.268706,DE,api_integration,True,99.0,2,failed
TXN_001527,CUST_1273,MERCH_03,49.99,INR,debit_card,152,expired_card,1,1,2,324,2026-08-12T03:00:13.207840,GB,mobile_app,True,49.99,0,failed
TXN_001528,CUST_1386,MERCH_06,110.36,GBP,credit_card,13,bank_declined,2,14,5,13,2026-08-21T00:23:52.137306,AU,api_integration,False,0.0,1,failed
TXN_001529,CUST_0348,MERCH_02,46.39,EUR,debit_card,879,authentication_failed,1,0,1,982,2026-07-26T06:33:48.788065,AU,web_browser,False,0.0,0,recovered
TXN_001530,CUST_0815,MERCH_02,199.0,USD,credit_card,544,expired_card,1,18,0,707,2026-08-21T18:44:06.909841,GB,web_browser,True,199.0,0,failed
TXN_001531,CUST_0224,MERCH_03,40.77,INR,net_banking,352,expired_card,3,12,0,928,2026-08-08T21:16:30.789681,CA,mobile_app,False,0.0,2,recovered
TXN_001532,CUST_1000,MERCH_02,199.0,USD,ach,252,insufficient_funds,1,19,3,582,2026-08-06T06:06:08.375822,GB,api_integration,True,199.0,0,failed
TXN_001533,CUST_0758,MERCH_07,29.99,GBP,debit_card,253,authentication_failed,1,9,3,682,2026-08-13T05:43:46.464408,DE,web_browser,True,29.99,0,failed
TXN_001534,CUST_1263,MERCH_03,68.86,INR,wallet,253,limit_exceeded,1,3,3,298,2026-08-23T12:49:58.225038,IN,web_browser,False,0.0,0,recovered
TXN_001535,CUST_1095,MERCH_03,9.29,EUR,debit_card,666,insufficient_funds,1,19,3,785,2026-07-28T09:25:18.513776,DE,mobile_app,False,0.0,0,failed
